id,console-name,product-name,loose-price,cib-price,genre
40330,Playstation 4,Hidden Agenda,$6.39,$8.63,Action & Adventure
53717,Playstation 4,Hitman 2,$8.38,$12.50,Action & Adventure
53718,Playstation 4,Hitman 2 [Collector's Edition],$65.17,$74.30,Action & Adventure
53719,Playstation 4,Hitman 2 [Gold Edition],$18.49,$28.35,Action & Adventure
1155874,Playstation 4,Hitman 3,$28.11,$30.53,Action & Adventure
997873,Playstation 4,Hitman 3 [Deluxe Edition],$40.29,$40.29,Action & Adventure
37241,Playstation 4,Hitman The Complete First Season,$8.59,$13.97,Action & Adventure
36471,Playstation 4,Hitman [Collector's Edition],$99.99,$104.90,Action & Adventure
46426,Playstation 4,Hitman: Definitive Edition,$10.99,$12.16,Action & Adventure
2255151,Playstation 4,Hoa,$29.97,$34.47,Platformer
59731,Playstation 4,Hollow Knight,$24.99,$31.50,Action & Adventure
63062,Playstation 4,Hollow Knight [Collector's Edition],$65.00,$65.88,Action & Adventure
45174,Playstation 4,Home,$14.50,$14.50,Action & Adventure
52164,Playstation 4,Home Sweet Home,$37.99,$39.23,Action & Adventure
36619,Playstation 4,Homefront The Revolution,$3.99,$6.70,Action & Adventure
36621,Playstation 4,Homefront The Revolution Goliath Edition,$42.13,$43.96,Action & Adventure
59728,Playstation 4,Horizon Chase Turbo,$20.07,$23.74,Racing
144776,Playstation 4,Horizon Chase Turbo [Special Edition],$53.91,$62.00,Racing
37280,Playstation 4,Horizon Zero Dawn,$3.08,$5.50,Action & Adventure
37281,Playstation 4,Horizon Zero Dawn [Collector's Edition],$191.51,$303.75,Action & Adventure
67284,Playstation 4,Horizon Zero Dawn [Complete Edition Playstation Hits],$9.32,$9.57,Action & Adventure
40575,Playstation 4,Horizon Zero Dawn [Complete Edition],$5.50,$7.44,Action & Adventure
2121631,Playstation 4,Horse Club Adventures,$24.28,$27.92,Simulation
2594290,Playstation 4,Hot Wheels Unleashed,$39.13,$48.94,Racing
62545,Playstation 4,Hotel Transylvania 3: Monsters Overboard,$6.70,$10.79,Action & Adventure
2255206,Playstation 4,Hotline Miami,$34.78,$40.00,Action & Adventure
2245527,Playstation 4,Hotline Miami & Hotline Miami 2: Wrong Number,$19.02,$21.75,Shoot'em Up
2255207,Playstation 4,Hotline Miami 2: Wrong Number,$30.77,$35.38,Action & Adventure
2255233,Playstation 4,Hotline Miami 2: Wrong Number [Special Reserve],,,Action & Adventure
2255232,Playstation 4,Hotline Miami [Special Reserve],$108.70,$125.00,Action & Adventure
1935098,Playstation 4,Hotshot Racing,$18.13,$19.56,Racing
593889,Playstation 4,House Flipper,$22.38,$24.99,Simulation
65618,Playstation 4,Hover,$28.03,$29.99,Action & Adventure
50735,Playstation 4,Hue,$26.08,$29.72,Other
185932,Playstation 4,Human Fall Flat [Anniversary Edition],$11.30,$12.42,Platformer
93100,Playstation 4,Hunt: Showdown,$12.10,$13.55,FPS
2573546,Playstation 4,Huntdown,$21.42,$24.63,Platformer
2253234,Playstation 4,Huntdown Collector's Edition,,,Platformer
37939,Playstation 4,Hunting Simulator,$13.27,$13.96,Other
85209,Playstation 4,Hunting Simulator 2,$13.98,$15.99,Simulation
39990,Playstation 4,Hyper Light Drifter,$48.58,$54.99,Action & Adventure
39991,Playstation 4,Hyper Light Drifter [Collector's Edition],$35.00,$93.70,Action & Adventure
72433,Playstation 4,ICEY,$33.46,$36.03,Platformer
67705,Playstation 4,Ice Age: Scrat's Nutty Adventure,$16.99,$22.09,Action & Adventure
58222,Playstation 4,Iconoclasts,$44.00,$57.50,Action & Adventure
58614,Playstation 4,Iconoclasts [Classic Edition],$34.83,$40.05,Action & Adventure
162054,Playstation 4,Ikaruga [Hypergun Edition],$66.89,$76.92,Shoot'em Up
70959,Playstation 4,Illusion of L'Phalcia,$34.99,$40.24,RPG
593891,Playstation 4,Immortal Realms Vampire Wars,$17.06,$19.19,Action & Adventure
50180,Playstation 4,Immortal Unchained,$14.95,$18.58,Action & Adventure
404315,Playstation 4,Immortals Fenyx Rising,$11.75,$20.45,Action & Adventure
404560,Playstation 4,Immortals Fenyx Rising [Gold Edition],$17.78,$23.99,Action & Adventure
98558,Playstation 4,Indigo Prophecy,$28.42,$32.46,Action & Adventure
771461,Playstation 4,Indigo Prophecy [Limited Run Collector's Edition],$63.55,$73.08,Action & Adventure
65156,Playstation 4,Indivisible,$10.84,$10.90,Action & Adventure
65154,Playstation 4,Indivisible [Collector's Edition],$37.27,$39.11,Action & Adventure
37325,Playstation 4,Industry Giant 2,$7.50,$8.23,Simulation
170131,Playstation 4,Inertial Drift,$15.00,$19.11,Racing
34755,Playstation 4,Infamous Second Son,$8.44,$9.34,Action & Adventure
34756,Playstation 4,Infamous Second Son [Collector's Edition],$33.00,$75.94,Action & Adventure
34827,Playstation 4,Infamous Second Son [Limited Edition],$8.88,$10.27,Action & Adventure
91082,Playstation 4,Infamous Second Son [Playstation Hits],$9.00,$10.75,Action & Adventure
37706,Playstation 4,Infinifactory,$6.70,$7.07,Puzzle
37065,Playstation 4,Infinite Air,$6.49,$9.80,Extreme Sports
37579,Playstation 4,Injustice 2,$7.80,$8.41,Fighting
37580,Playstation 4,Injustice 2 Ultimate Edition,$13.57,$17.48,Fighting
45700,Playstation 4,Injustice 2 [Legendary Edition],$11.49,$14.56,Fighting
34532,Playstation 4,Injustice: Gods Among Us Ultimate Edition,$5.51,$6.56,Fighting
46408,Playstation 4,Inpatient,$9.81,$10.91,Action & Adventure
72389,Playstation 4,Inside,$21.87,$29.63,Platformer
39618,Playstation 4,Inside Limbo Double Pack,$14.50,$20.95,Action & Adventure
72388,Playstation 4,Inside [Collector's Edition],$211.26,$242.95,Platformer
2775023,Playstation 4,Insurgency Sandstorm,,,FPS
46372,Playstation 4,Invisible Hours,$11.97,$13.72,Action & Adventure
1184213,Playstation 4,Ion Fury,$19.50,$20.37,FPS
1317352,Playstation 4,Iris Fall,$27.70,$28.02,Action & Adventure
50710,Playstation 4,Iron Crypticle,$20.15,$23.17,Action & Adventure
85212,Playstation 4,Iron Man VR,$14.14,$16.90,Action & Adventure
136096,Playstation 4,Is It Wrong to Try to Pick Up Girls in A Dungeon: Infinite Combat,$36.42,$39.95,RPG
136097,Playstation 4,Is It Wrong to Try to Pick Up Girls in A Dungeon: Infinite Combat [Collector's Edition],,,RPG
59568,Playstation 4,Island Flight Simulator,$17.58,$20.22,Simulation
1316348,Playstation 4,It Takes Two,$26.58,$28.59,Action & Adventure
35807,Playstation 4,J-Stars Victory VS+,$20.70,$23.67,Fighting
2585862,Playstation 4,JackQuest Tale of the Sword,,,Action & Adventure
36150,Playstation 4,Jackbox Party Pack,$18.00,$28.41,Party
53829,Playstation 4,Jagged Alliance Rage,$8.17,$8.17,Action & Adventure
58598,Playstation 4,Jak 3,$34.99,$49.83,Platformer
59571,Playstation 4,Jak 3 [Collector's Edition],$135.87,$156.25,Action & Adventure
58334,Playstation 4,Jak II,$44.22,$51.00,Action & Adventure
59570,Playstation 4,Jak II [Collector's Edition],$127.24,$140.58,Action & Adventure
946944,Playstation 4,Jak IV,$65.00,$79.99,Platformer
67476,Playstation 4,Jak X: Combat Racing,$28.27,$32.00,Racing
117479,Playstation 4,Jak X: Combat Racing [Collector's Edition],$74.99,$75.00,Racing
58248,Playstation 4,Jak and Daxter The Precursor Legacy,$138.00,$154.88,Platformer
59569,Playstation 4,Jak and Daxter The Precursor Legacy [Collector's Edition],$232.98,$407.11,Action & Adventure
37568,Playstation 4,Job Simulator,$75.22,$80.00,Other
65186,Playstation 4,Joe's Diner,$47.15,$52.99,Action & Adventure
444707,Playstation 4,John Wick Hex,$12.13,$16.88,Action & Adventure
45752,Playstation 4,Jotun Valhalla Edition,$34.78,$36.63,Action & Adventure
67879,Playstation 4,Journey to the Savage Planet,$8.57,$9.66,Action & Adventure
59666,Playstation 4,Judgment,$17.64,$17.74,Action & Adventure
65566,Playstation 4,Jumanji: The Video Game,$11.59,$12.14,Action & Adventure
1563532,Playstation 4,Jumanji: The Video Game [Collector's Edition],$45.71,$49.99,Action & Adventure
54483,Playstation 4,Jump Force,$11.93,$12.33,Fighting
54486,Playstation 4,Jump Force [Collector's Edition],$110.71,$119.50,Fighting
54485,Playstation 4,Jump Force [Ultimate Edition],$23.00,$23.00,Fighting
69015,Playstation 4,Jupiter & Mars,$62.23,$71.57,Action & Adventure
47028,Playstation 4,Jurassic World Evolution,$22.19,$24.25,Action & Adventure
36306,Playstation 4,Just Cause 3,$6.64,$7.95,Action & Adventure
36307,Playstation 4,Just Cause 3 Collector's Edition,$11.95,$17.09,Action & Adventure
53822,Playstation 4,Just Cause 4,$7.81,$10.16,Action & Adventure
53824,Playstation 4,Just Cause 4 [Gold Edition],$12.19,$18.31,Action & Adventure
58517,Playstation 4,Just Cause 4 [Steelbook Edition],$8.18,$14.25,Action & Adventure
34534,Playstation 4,Just Dance 2014,$8.46,$12.25,Other
35189,Playstation 4,Just Dance 2015,$9.93,$9.99,Other
36151,Playstation 4,Just Dance 2016,$7.58,$10.02,Other
36158,Playstation 4,Just Dance 2016: Gold Edition,$9.22,$18.95,Other
37048,Playstation 4,Just Dance 2017,$9.04,$9.27,Other
37049,Playstation 4,Just Dance 2017 Gold Edition,$14.43,$40.22,Other
40327,Playstation 4,Just Dance 2018,$9.75,$11.65,Other
52661,Playstation 4,Just Dance 2019,$10.25,$11.24,Music
65501,Playstation 4,Just Dance 2020,$9.63,$13.58,Dance
200256,Playstation 4,Just Dance 2021,$15.01,$22.12,Dance
2754908,Playstation 4,Just Dance 2022,,,Dance
53840,Playstation 4,Just Deal With It,$9.09,$10.46,Other
2392930,Playstation 4,Just Die Already,$21.42,$23.07,Mini Games
36807,Playstation 4,Just Sing,$6.41,$6.52,Other
152450,Playstation 4,Kandagawa Jet Girls [Racing Hearts Edition],$34.59,$35.58,Sports
214331,Playstation 4,Katamari Damacy Reroll,$13.98,$15.17,Action & Adventure
1812786,Playstation 4,Kaze and the Wild Masks,$20.74,$20.75,Platformer
1286806,Playstation 4,Kentucky Route Zero,$39.13,$45.00,Action & Adventure
46470,Playstation 4,Kero Blaster,$14.50,$16.62,Action & Adventure
67023,Playstation 4,Ketsui Deathtiny: Kizuna Jigoku Tachi,$53.57,$69.25,Shoot'em Up
2392936,Playstation 4,KeyWe,$21.42,$23.07,Simulation
63154,Playstation 4,Kill La Kill-IF,$23.66,$31.75,Fighting
63157,Playstation 4,Kill La Kill-IF [Limited Edition],$59.21,$67.50,Fighting
46482,Playstation 4,Kill the Bad Guy,$15.26,$17.55,Action & Adventure
37129,Playstation 4,Killing Floor 2,$13.48,$14.07,Action & Adventure
58444,Playstation 4,Killing Floor Double Feature,$17.89,$18.95,Action & Adventure
34552,Playstation 4,Killzone: Shadow Fall,$7.10,$7.94,FPS
2325053,Playstation 4,King Of Fighters 2000 [Collector's Edition],$62.86,$72.29,Fighting
91036,Playstation 4,King of Fighters '98 Ultimate Match,$44.53,$47.00,Fighting
631703,Playstation 4,King of Fighters '98 Ultimate Match [Collector's Edition],$70.23,$80.76,Fighting
2252592,Playstation 4,King of Fighters 2000,$41.33,$45.00,Fighting
58388,Playstation 4,King of Fighters 97 Global Match,$54.58,$62.78,Fighting
58561,Playstation 4,King of Fighters 97 Global Match [Classic Edition],$95.64,$109.99,Fighting
2313328,Playstation 4,King of Fighters Collection: The Orochi Saga,$42.06,$48.37,Fighting
36774,Playstation 4,King of Fighters XIV,$23.60,$23.95,Fighting
36775,Playstation 4,King of Fighters XIV Burn to Fight [Premium Edition],$37.61,$37.61,Fighting
26616,Playstation 4,King of Fighters XIV [SteelBook Edition],$22.00,$22.14,Fighting
2347888,Playstation 4,King of Fighters XIV [Ultimate Edition],$27.85,$32.03,Fighting
26366,Playstation 4,King of Fighters XIV: Ultimate Edition [Collector’s Edition],$4.34,$4.85,Fighting
2290995,Playstation 4,King's Bounty II,$40.13,$46.15,RPG
37704,Playstation 4,King's Quest The Complete Collection,$14.99,$19.49,Action & Adventure
45094,Playstation 4,Kingdom Come Deliverance,$11.49,$12.50,Action & Adventure
59541,Playstation 4,Kingdom Come Deliverance [Royal Edition],$16.44,$16.95,Action & Adventure
45041,Playstation 4,Kingdom Come Deliverance [Special Edition],$12.49,$31.73,Action & Adventure
37601,Playstation 4,Kingdom Hearts 1.5 + 2.5 Remix [Limited Edition],$30.09,$31.54,RPG
70622,Playstation 4,Kingdom Hearts All-in-One Package,$13.41,$27.50,Action & Adventure
37362,Playstation 4,Kingdom Hearts HD 1.5 + 2.5 Remix,$11.45,$12.85,RPG
37231,Playstation 4,Kingdom Hearts HD 2.8 Final Chapter Prologue,$9.11,$10.00,RPG
37929,Playstation 4,Kingdom Hearts HD 2.8 Final Chapter Prologue Limited Edition,$15.00,$19.75,RPG
54054,Playstation 4,Kingdom Hearts III,$6.09,$6.70,RPG
55876,Playstation 4,Kingdom Hearts III [Deluxe Edition + Bring Arts Figures],$210.34,$229.98,RPG
54055,Playstation 4,Kingdom Hearts III [Deluxe Edition],$17.00,$18.04,RPG
155442,Playstation 4,Kingdom Hearts III [Not for Resale],$7.23,$7.23,RPG
200252,Playstation 4,Kingdom Hearts: Melody of Memory,$18.55,$22.10,RPG
53882,Playstation 4,Kingdom Hearts: The Story So Far,$19.47,$19.99,RPG
754594,Playstation 4,Kingdom Majestic,$14.22,$16.00,Strategy
50716,Playstation 4,Kingdom New Lands,$19.28,$22.17,Other
50719,Playstation 4,Kingdom New Lands Collector's Edition,$45.74,$52.60,Action & Adventure
155314,Playstation 4,Kingdoms of Amalur: Re-Reckoning,$10.50,$10.79,Action & Adventure
155316,Playstation 4,Kingdoms of Amalur: Re-Reckoning [Collector's Edition],$68.57,$73.88,Action & Adventure
2392882,Playstation 4,Kitaria Fables,$29.75,$32.99,RPG
156226,Playstation 4,Klaus,$39.99,$39.99,Puzzle
34553,Playstation 4,Knack,$5.15,$8.61,Action & Adventure
40259,Playstation 4,Knack II,$10.19,$12.33,Action & Adventure
68872,Playstation 4,Knights and Bikes,$39.12,$44.99,Action & Adventure
40322,Playstation 4,Knowledge Is Power,$4.85,$5.62,Other
58089,Playstation 4,Koihime Enbu RyoRaiRai,$37.68,$43.32,Fighting
66590,Playstation 4,Koihime Enbu RyoRaiRai [Wai-fu Edition],$49.11,$55.77,Fighting
58611,Playstation 4,Kotodama: 7 Mysteries of Fujisawa,$9.69,$11.00,Visual Novel
37702,Playstation 4,Kromaia Omega,$6.37,$8.19,Other
36310,Playstation 4,Kung Fu Panda Showdown of the Legendary Legends,$13.93,$19.90,Action & Adventure
1109366,Playstation 4,Kunio-Kun The World Classics Collection,$49.86,$54.62,Beat'em Up
40494,Playstation 4,L.A. Noire,$17.07,$17.18,Action & Adventure
35305,Playstation 4,LEGO Batman 3: Beyond Gotham,$7.99,$9.14,Action & Adventure
37376,Playstation 4,LEGO City Undercover,$11.80,$12.27,Action & Adventure
38410,Playstation 4,LEGO City Undercover [Toy Bundle],$14.56,$16.75,Action & Adventure
52160,Playstation 4,LEGO DC Super Villains,$12.97,$14.00,Action & Adventure
52178,Playstation 4,LEGO DC Super Villains [Deluxe Edition],$15.11,$25.00,Action & Adventure
36072,Playstation 4,LEGO Dimensions Starter Pack,$32.69,$59.26,Action & Adventure
37036,Playstation 4,LEGO Harry Potter Collection,$12.95,$13.01,Action & Adventure
35775,Playstation 4,LEGO Jurassic World,$8.99,$10.65,Action & Adventure
631702,Playstation 4,LEGO Jurassic World [PlayStation Hits],$12.06,$12.95,Puzzle
55845,Playstation 4,LEGO Marvel Collection,$11.60,$14.85,Action & Adventure
34550,Playstation 4,LEGO Marvel Super Heroes,$7.03,$7.36,Action & Adventure
40490,Playstation 4,LEGO Marvel Super Heroes 2,$9.87,$10.59,Action & Adventure
40487,Playstation 4,LEGO Marvel Super Heroes 2 Deluxe Edition,$9.99,$20.00,Action & Adventure
36409,Playstation 4,LEGO Marvel's Avengers,$8.72,$9.46,Action & Adventure
54993,Playstation 4,LEGO Movie 2 Videogame,$10.00,$11.27,Action & Adventure
34669,Playstation 4,LEGO Movie Videogame,$8.00,$9.28,Action & Adventure
39909,Playstation 4,LEGO Ninjago Movie,$10.99,$10.99,Action & Adventure
36685,Playstation 4,LEGO Star Wars The Force Awakens,$8.78,$8.95,Action & Adventure
36688,Playstation 4,LEGO Star Wars The Force Awakens Deluxe Edition,$10.46,$16.59,Action & Adventure
34807,Playstation 4,LEGO The Hobbit,$14.12,$18.00,Action & Adventure
46986,Playstation 4,LEGO The Incredibles,$9.95,$11.27,Action & Adventure
37304,Playstation 4,LEGO Worlds,$5.75,$10.48,Simulation
70220,Playstation 4,La Mulana 1 & 2 [Hidden Treasures Edition],$43.47,$49.99,Platformer
50216,Playstation 4,Labyrinth of Refrain: Coven of Dusk,$19.34,$23.98,RPG
50219,Playstation 4,Labyrinth of Refrain: Coven of Dusk [Limited Edition],$96.25,$110.69,RPG
69001,Playstation 4,Langrisser I & II,$59.86,$59.98,RPG
69279,Playstation 4,Langrisser I & II [Limited Edition],$134.99,$150.00,RPG
58643,Playstation 4,Lapis X Labyrinth [Limited Edition],$86.96,$100.00,RPG
58637,Playstation 4,Lapis x Labrinth Limited Edition,$74.99,$80.76,RPG
35403,Playstation 4,Lara Croft and the Temple of Osiris,$14.35,$20.45,Action & Adventure
627117,Playstation 4,Lara Croft and the Temple of Osiris [Gold Edition],$9.97,$11.40,RPG
601420,Playstation 4,Last Blade 2,$25.00,$38.16,Fighting
1478234,Playstation 4,Last Blade 2 [Collector’s Edition],$63.55,$73.08,Fighting
53818,Playstation 4,Late Shift,$35.64,$46.15,Action & Adventure
39938,Playstation 4,Lawbreakers,$10.87,$12.39,Action & Adventure
39939,Playstation 4,Lawbreakers [Collector's Edition],$12.00,$13.77,Action & Adventure
53921,Playstation 4,Layers of Fear,$82.31,$100.00,Action & Adventure
58347,Playstation 4,Leap of Fate,$28.48,$32.75,Other
55790,Playstation 4,Left Alive,$6.14,$8.75,Action & Adventure
58051,Playstation 4,Left Alive [Mech Edition],$130.43,$150.00,Action & Adventure
162092,Playstation 4,Legend Of Heroes: Trails Of Cold Steel IV [Limited Edition],$171.14,$196.81,RPG
58039,Playstation 4,Legend of Heroes: Trails of Cold Steel,$59.91,$73.50,RPG
58644,Playstation 4,Legend of Heroes: Trails of Cold Steel II [Relentless Edition],$109.75,$132.48,RPG
63772,Playstation 4,Legend of Heroes: Trails of Cold Steel III,$40.78,$41.50,RPG
66939,Playstation 4,Legend of Heroes: Trails of Cold Steel III [Early Enrollment Edition],$40.00,$46.00,RPG
65347,Playstation 4,Legend of Heroes: Trails of Cold Steel III [Thors Academy Edition],$183.81,$232.72,RPG
162080,Playstation 4,Legend of Heroes: Trails of Cold Steel IV,$33.50,$44.23,RPG
58158,Playstation 4,Legend of Heroes: Trails of Cold Steel [Decisive Edition],$33.98,$79.31,RPG
35833,Playstation 4,Legend of Kay Anniversary,$9.39,$10.75,Action & Adventure
2263688,Playstation 4,Legend of Mana,$41.76,$51.27,RPG
2285058,Playstation 4,Legend of Mana Remastered,$17.12,$19.69,RPG
72710,Playstation 4,Legend of the Tetrarchs,$36.96,$42.50,RPG
50214,Playstation 4,Legendary Fishing,$11.95,$15.06,Simulation
69298,Playstation 4,Lego Dimensions,$34.95,$36.36,Action & Adventure
36256,Playstation 4,Let's Sing 2016,$14.98,$17.29,Other
36257,Playstation 4,Let's Sing 2016 Microphone Bundle,$37.81,$43.48,Other
2038337,Playstation 4,Let's Sing Country 2 [Mic Bundle],$14.93,$17.07,Music
46471,Playstation 4,Lethal League,$21.85,$26.00,Action & Adventure
72931,Playstation 4,Let’s Sing: Country,$6.65,$12.21,Music
54413,Playstation 4,Liar Princess and the Blind Prince,$59.19,$73.42,RPG
58154,Playstation 4,Liar Princess and the Blind Prince [Storybook Edition],$44.70,$61.01,Platformer
36378,Playstation 4,Lichdom: Battlemage,$7.50,$7.54,Action & Adventure
69469,Playstation 4,Lichtspeer [Double Speer Edition],$14.99,$18.67,Arcade
36642,Playstation 4,Life Is Strange,$14.95,$22.47,Action & Adventure
36645,Playstation 4,Life Is Strange Limited Edition,$75.00,$90.00,Action & Adventure
67715,Playstation 4,Life is Strange 2,$6.94,$12.99,Action & Adventure
67717,Playstation 4,Life is Strange 2 [Collector's Edition],$47.83,$55.00,Action & Adventure
45107,Playstation 4,Life is Strange: Before the Storm,$9.00,$11.55,Action & Adventure
45108,Playstation 4,Life is Strange: Before the Storm [Limited Edition],$11.99,$19.56,Action & Adventure
45112,Playstation 4,Life is Strange: Before the Storm [Vinyl Edition],$138.29,$148.93,Action & Adventure
2392913,Playstation 4,Life is Strange: True Colors,$43.91,$47.88,Action & Adventure
68908,Playstation 4,Lifeless Planet,$39.13,$40.21,Action & Adventure
58319,Playstation 4,Light Tracer,$23.83,$25.00,Platformer
39942,Playstation 4,Lili,$10.16,$20.12,Action & Adventure
39943,Playstation 4,Lili Limited Edition,$24.99,$29.98,Action & Adventure
50071,Playstation 4,Little Dragons Cafe,$10.97,$12.57,Action & Adventure
50073,Playstation 4,Little Dragons Cafe Limited Edition,$25.78,$29.89,Action & Adventure
2290969,Playstation 4,Little Nightmares,$68.18,$78.40,Action & Adventure
40377,Playstation 4,Little Nightmares Complete Edition,$25.00,$36.99,Action & Adventure
1318996,Playstation 4,Little Nightmares II,$17.30,$20.15,Action & Adventure
1341442,Playstation 4,Little Nightmares II [Stay Tuned Bundle],$34.78,$40.00,Platformer
37435,Playstation 4,Little Nightmares Six Edition,$93.85,$105.67,Action & Adventure
